championship_name,event__name,round_name,rank,bib,nme,noc,total
2025 Asian Championship,10M Air Rifle Men,Qualification,33,1457,ZAGITOV Ruslan,KAZ,619.8
2025 Asian Championship,10M Air Rifle Men,Qualification,34,1603,ALMUTAIRI Ali,KUW,619.1
2025 Asian Championship,10M Air Rifle Men,Qualification,35,1565,ALHARBI Hussain Ghuwayli G,KSA,618.6
2025 Asian Championship,10M Air Rifle Men,Qualification,36,1685,AL NAABI Salim Ali,OMA,618.5
2025 Asian Championship,10M Air Rifle Men,Qualification,37,1701,KHAN Sulaiman,PAK,618.0
2025 Asian Championship,10M Air Rifle Men,Qualification,38,1679,AL BALUSHI Issam,OMA,617.9
2025 Asian Championship,10M Air Rifle Men,Qualification,39,1823,ALI Ibrahim,UAE,617.7
2025 Asian Championship,10M Air Rifle Men,Qualification,40,1017,ABDULJABBAR Husain,BRN,617.5
2025 Asian Championship,10M Air Rifle Men,Qualification,41,1570,ALOTIBI Bader,KSA,613.4
2025 Asian Championship,10M Air Rifle Men,Qualification,42,1665,ENKHTUVSHIN Sainkhuu,MGL,613.1
2025 Asian Championship,10M Air Rifle Men,Qualification,43,1597,ALHARBI Abdullah,KUW,612.1
2025 Asian Championship,10M Air Rifle Men,Qualification,44,1682,AL KHATRI Hamed Said,OMA,611.7
2025 Asian Championship,10M Air Rifle Men,Qualification,45,1662,DELGERMAA Lkhagvasuren,MGL,609.5
2025 Asian Championship,10M Air Rifle Men,Qualification,46,1023,HAJI Mahmood,BRN,607.4
2025 Asian Championship,10M Air Rifle Men,Qualification,47,1557,ALAJMI Fahad Nasser M,KSA,606.8
2025 Asian Championship,10M Air Rifle Men,Qualification,48,1782,GAYYPOV Kerim,TKM,602.9
2025 Asian Championship,50M Rifle 3 Positions Men,Final,1,1271,TOMAR Aishwary Pratap Singh,IND,462.5
2025 Asian Championship,50M Rifle 3 Positions Men,Final,2,1072,ZHAO Wenyu,CHN,462.0
2025 Asian Championship,50M Rifle 3 Positions Men,Final,3,1328,OKADA Naoya,JPN,448.8
2025 Asian Championship,50M Rifle 3 Positions Men,Final,4,1264,SINGH Chain,IND,435.7
2025 Asian Championship,50M Rifle 3 Positions Men,Final,5,1257,SHEORAN Akhil,IND,424.9
2025 Asian Championship,50M Rifle 3 Positions Men,Final,6,1535,LEE Junho,KOR,413.9
2025 Asian Championship,50M Rifle 3 Positions Men,Final,7,1057,LI Muyuan,CHN,400.9
2025 Asian Championship,50M Rifle 3 Positions Men,Final,8,1059,LIN Feng,CHN,396.2
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,1,1072,ZHAO Wenyu,CHN,587-30x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,1328,OKADA Naoya,JPN,585-24x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1271,TOMAR Aishwary Pratap Singh,IND,584-28x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,4,1212,JADHAV Kiran Ankush,IND,584-27x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,5,1535,LEE Junho,KOR,582-33x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,6,1264,SINGH Chain,IND,582-28x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,7,1059,LIN Feng,CHN,582-26x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1257,SHEORAN Akhil,IND,581-31x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,9,1057,LI Muyuan,CHN,581-27x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,10,1429,MALINOVSKIY Konstantin,KAZ,580-25x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,11,1542,MO Daiseong,KOR,580-19x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,12,1519,JOUNG Seungwoo,KOR,579-25x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,13,1667,NYANTAI Bayaraa,MGL,579-23x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,14,1527,KIM Nagwan,KOR,578-26x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,15,1325,HANAKAWA Naoki,JPN,578-20x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,16,1311,NEKOUNAM Amirmohammad,IRI,578-20x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,17,1443,SATPAYEV Islam,KAZ,577-25x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,18,1599,ALMAJED Khaled,KUW,577-19x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,19,1445,SHAKHTORIN Nikita,KAZ,576-24x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,20,1103,IZZUDDIN Afif,INA,576-22x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,21,1238,PANWAR Babu Singh,IND,574-22x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,22,1102,GUSTAFIAN Fathur,INA,574-22x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,23,1682,AL KHATRI Hamed Said,OMA,574-21x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,24,1613,ALSHEMERI Turki,KUW,574-18x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,25,1312,NOROUZIYAN Pourya,IRI,573-21x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,26,1456,YURKOV Yuriy,KAZ,572-22x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,27,1684,AL MUQBALI Ibrahim Salim Saleh Saif,OMA,571-21x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,28,1447,TIMOFEYEV Matvey,KAZ,571-17x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,29,1523,KIM Junghyun,KOR,570-20x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,30,1329,OSHIO Hayato,JPN,569-20x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,31,1665,ENKHTUVSHIN Sainkhuu,MGL,569-18x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,32,1679,AL BALUSHI Issam,OMA,569-17x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,33,1662,DELGERMAA Lkhagvasuren,MGL,567-20x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,34,1597,ALHARBI Abdullah,KUW,566-21x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,35,1019,ALDOSERI Khalid Mohamed Salman Duaij Khalifa,BRN,566-13x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,36,1850,MIRZAJONOV Sukhrobjon,UZB,564-13x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,37,1640,HESSLY HAFIZ Haritz Iklil Bin,MAS,558-13x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,38,1306,GHAREBAGHI Hadi,IRI,556-16x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,39,1023,HAJI Mahmood,BRN,552-8x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,40,1017,ABDULJABBAR Husain,BRN,549-12x
2025 Asian Championship,Skeet Men,Qualification,1,1612,ALSAAD Abdulaziz,KUW,120
2025 Asian Championship,Skeet Men,Qualification,2,1608,ALRASHIDI Mansour,KUW,10
2025 Asian Championship,Skeet Men,Qualification,3,1235,NARUKA Anant Jeet Singh,IND,9
2025 Asian Championship,Skeet Men,Qualification,4,1534,LEE Jongjun,KOR,7
2025 Asian Championship,Skeet Men,Qualification,5,1740,AL-ISHAQ Ali Ahmed A O,QAT,118
2025 Asian Championship,Skeet Men,Qualification,6,1054,HAN Xu,CHN,2
2025 Asian Championship,Skeet Men,Qualification,7,1526,KIM Minsu,KOR,1
2025 Asian Championship,Skeet Men,Qualification,8,1189,BAJWA Angad Vir Singh,IND,117
2025 Asian Championship,Skeet Men,Qualification,9,1593,ALAWAAD Mohammad,KUW,117
2025 Asian Championship,Skeet Men,Qualification,10,1739,AL-ATHBA Rashid Saleh M J,QAT,116
2025 Asian Championship,Skeet Men,Qualification,11,1435,PENKOV Ilya,KAZ,116
2025 Asian Championship,Skeet Men,Qualification,12,1516,JANG Jayong,KOR,115
2025 Asian Championship,Skeet Men,Qualification,13,1073,ZHOU Qiwei,CHN,115
2025 Asian Championship,Skeet Men,Qualification,14,1431,MUKHAMEDIYEV Alexandr,KAZ,114
2025 Asian Championship,Skeet Men,Qualification,15,1438,POCHIVALOV David,KAZ,114
2025 Asian Championship,Skeet Men,Qualification,16,1606,ALRASHIDI Abdullah,KUW,114
2025 Asian Championship,Skeet Men,Qualification,17,1594,ALDAIHANI Mohammad,KUW,114
2025 Asian Championship,Skeet Men,Qualification,18,1067,WU Liangliang,CHN,114
2025 Asian Championship,Skeet Men,Qualification,19,1344,TOGUCHI Shotaro,JPN,114
2025 Asian Championship,Skeet Men,Qualification,20,1844,ABDURAKHIMOV Bekzod,UZB,19
2025 Asian Championship,Skeet Men,Qualification,21,1303,DADGAR Amirmohammad,IRI,4
2025 Asian Championship,Skeet Men,Qualification,22,1809,TSAI I-Hsuan,TPE,113
2025 Asian Championship,Skeet Men,Qualification,23,1827,BIN FUTAIS Saif,UAE,113
2025 Asian Championship,Skeet Men,Qualification,24,1855,SHARAPOV Bekhruz,UZB,113
2025 Asian Championship,Skeet Men,Qualification,25,1304,DOUSTIRAMI Ali,IRI,113
2025 Asian Championship,Skeet Men,Qualification,26,1717,ENRIQUEZ Enrique Leandro,PHI,113
2025 Asian Championship,Skeet Men,Qualification,27,1451,YECHSHENKO Eduard,KAZ,113
2025 Asian Championship,Skeet Men,Qualification,28,1206,GILL Bhavtegh Singh,IND,112
2025 Asian Championship,Skeet Men,Qualification,29,1569,ALMUTAIRI Saeid Mugbel T,KSA,112
2025 Asian Championship,Skeet Men,Qualification,30,1742,AL-KUWARI Mohamed Ahmed,QAT,112
2025 Asian Championship,Skeet Men,Qualification,31,1247,SEKHON Abhay Singh,IND,112
2025 Asian Championship,Skeet Men,Qualification,32,1719,ROSARIO Paul Brian,PHI,110
2025 Asian Championship,Skeet Men,Qualification,33,1746,AL-MUHANNADI Kahlid Rashid M S,QAT,109
2025 Asian Championship,Skeet Men,Qualification,34,1820,AHMAD Mohamed,UAE,109
2025 Asian Championship,Skeet Men,Qualification,35,1745,AL-MENKHIS Hamad,QAT,109
2025 Asian Championship,Skeet Men,Qualification,36,1697,HAROON Imam,PAK,108
2025 Asian Championship,Skeet Men,Qualification,37,1810,WANG Han-Tsun,TPE,108
2025 Asian Championship,Skeet Men,Qualification,38,1340,IKEDA Misaki,JPN,107
2025 Asian Championship,Skeet Men,Qualification,39,1766,LOW Jiang Hao,SGP,106
2025 Asian Championship,Skeet Men,Qualification,40,1700,KHAN Shameil,PAK,106
2025 Asian Championship,Skeet Men,Qualification,41,1564,ALHARBI Fahad,KSA,105
2025 Asian Championship,Skeet Men,Qualification,42,1342,ORIHARA Kenji,JPN,104
2025 Asian Championship,Skeet Men,Qualification,43,1847,JALNIN Daniil,UZB,104
2025 Asian Championship,Skeet Men,Qualification,44,1704,TUFAIL Zahid,PAK,101
2025 Asian Championship,Skeet Men,Qualification,45,1574,ALSHAMMARI HATIM Murdhi,KSA,100
2025 Asian Championship,Skeet Men,Qualification,46,1341,KANEKO Eiji,JPN,99
2025 Asian Championship,Trap Men,Qualification,1,1063,QI Ying,CHN,123
2025 Asian Championship,Trap Men,Qualification,2,1602,ALMUDHAF Khaled,KUW,120
2025 Asian Championship,Trap Men,Qualification,3,1601,ALMEQLED Naser,KUW,3
2025 Asian Championship,Trap Men,Qualification,4,1230,MENDIRATTA Bhowneesh,IND,2
2025 Asian Championship,Trap Men,Qualification,5,1749,SCALZONE Angelo,QAT,0
2025 Asian Championship,Trap Men,Qualification,6,1218,KAPOOR Vivaan,IND,118
2025 Asian Championship,Trap Men,Qualification,7,1596,ALFAIHAN Abdulrahman,KUW,7
2025 Asian Championship,Trap Men,Qualification,8,1053,CHEN Pengyu,CHN,6
2025 Asian Championship,Trap Men,Qualification,9,1301,BEYRANVAND Mohammad,IRI,5
2025 Asian Championship,Trap Men,Qualification,10,1610,ALRASHIDI Talal,KUW,0
2025 Asian Championship,Trap Men,Qualification,11,1421,KHASSYANOV Viktor,KAZ,117
2025 Asian Championship,Trap Men,Qualification,12,1400,AISALBAYEV Alisher,KAZ,116
2025 Asian Championship,Trap Men,Qualification,13,1747,AL-RUMAIHI Mohammed,QAT,116
2025 Asian Championship,Trap Men,Qualification,14,1520,JUNG Chang Hee,KOR,116
2025 Asian Championship,Trap Men,Qualification,15,1198,CHENAI Kynan,IND,115
2025 Asian Championship,Trap Men,Qualification,16,1624,KARAM Talal,LBN,115
2025 Asian Championship,Trap Men,Qualification,17,1439,POCHIVALOV Mark,KAZ,114
2025 Asian Championship,Trap Men,Qualification,18,1738,AL-ATHBA Rashid Hamad S A,QAT,114
2025 Asian Championship,Trap Men,Qualification,19,1811,YANG Kun-Pi,TPE,113
2025 Asian Championship,Trap Men,Qualification,20,1452,YEGEMKUL Shyngys,KAZ,113
2025 Asian Championship,Trap Men,Qualification,21,1720,TOPACIO Hagen Alexander,PHI,113
2025 Asian Championship,Trap Men,Qualification,22,1824,ALMHEIRI Yahya,UAE,111
2025 Asian Championship,Trap Men,Qualification,23,1715,ANG Eric,PHI,111
2025 Asian Championship,Trap Men,Qualification,24,1801,CHEN Kuei-Peng,TPE,110
2025 Asian Championship,Trap Men,Qualification,25,1298,AGHAZADEH Amir Hossein,IRI,110
2025 Asian Championship,Trap Men,Qualification,26,1545,PARK Jongha,KOR,110
2025 Asian Championship,Trap Men,Qualification,27,1625,SLAIBY Elias,LBN,109
2025 Asian Championship,Trap Men,Qualification,28,1567,ALMUTAIRI Fahad Makin A,KSA,109
2025 Asian Championship,Trap Men,Qualification,29,1702,NADEEM Muhammad Farrukh,PAK,108
2025 Asian Championship,Trap Men,Qualification,30,1437,POCHIVALOV Daniil,KAZ,108
2025 Asian Championship,Trap Men,Qualification,31,1571,ALSAHLI Fahad Ali M,KSA,108
2025 Asian Championship,Trap Men,Qualification,32,1300,BAGHERISANI Esmaeil,IRI,107
2025 Asian Championship,Trap Men,Qualification,33,1548,SHIN Hyunwoo,KOR,107
2025 Asian Championship,Trap Men,Qualification,34,1764,CHOO Choon Seng,SGP,107
2025 Asian Championship,Trap Men,Qualification,35,1736,ABUSHARIB Saeed Hamad R A,QAT,106
2025 Asian Championship,Trap Men,Qualification,36,1546,PARK Junyoung,KOR,106
2025 Asian Championship,Trap Men,Qualification,37,1611,ALRASHIDI Yousef T A M,KUW,105
2025 Asian Championship,Trap Men,Qualification,38,1718,JAVINES Teddy,PHI,105
2025 Asian Championship,Trap Men,Qualification,39,1845,ENALIEV Timur,UZB,105
2025 Asian Championship,Trap Men,Qualification,40,1805,HSU Wei-Ting,TPE,105
2025 Asian Championship,Trap Men,Qualification,41,1225,LAKSHAY Lakshay,IND,104
2025 Asian Championship,Trap Men,Qualification,42,1343,TAMURA Michihide,JPN,104
2025 Asian Championship,Trap Men,Qualification,43,1070,YU Haicheng,CHN,103
2025 Asian Championship,Trap Men,Qualification,44,1270,SULTAN Fahd,IND,102
2025 Asian Championship,Trap Men,Qualification,45,1562,ALDAWSARI Saad Abdullah R,KSA,98
2025 Asian Championship,Trap Men,Qualification,46,1854,SAFAROV Javokhir,UZB,95
2025 Asian Championship,Trap Men,Qualification,47,1100,BOKI Andreas Yunus,INA,89
2025 Asian Championship,10M Air Pistol Mixed Team,Gold Medal Match,1,,MA Qianke,,16()
2025 Asian Championship,10M Air Pistol Mixed Team,Gold Medal Match,1,,ZHANG Yifan,,16()
2025 Asian Championship,10M Air Pistol Mixed Team,Gold Medal Match,2,,YOO Hyunyoung,,12()
2025 Asian Championship,10M Air Pistol Mixed Team,Gold Medal Match,2,,LEE Wonho,,12()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,1,,SURUCHI Inder Singh,,17()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,1,,CHAUDHARY Saurabh,,17()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,2,,LIU Heng-Yu,,9()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,2,,HSIEH Hsiang-Chen,,9()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,1,,ROSTAMIYAN Haniyeh,,16()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,1,,GOLKHANDAN Vahid,,16()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,2,,NGUYEN Thuy Trang,,2()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,2,,LAI Cong Minh,,2()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,2,,A 2 Athlete 1870 NGUYEN Thuy Trang (VIE) - ISSF Rule 6.18.3.4.b Late reporting to the preparation area - 10m Mixed,,2()
2025 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,2,,Team,,2()
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,1,1511,YOO Hyunyoung,KOR 2,581-15x(287-5x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,1,1540,LEE Wonho,KOR 2,581-15x(294-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,2,1040,MA Qianke,CHN 2,580-25x(291-14x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,2,1071,ZHANG Yifan,CHN 2,580-25x(289-11x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,3,1046,YAO Qianxun,CHN 1,579-20x(287-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,3,1056,HU Kai,CHN 1,579-20x(292-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,4,1510,YANG Jiin,KOR 1,578-21x(287-11x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,4,1514,HONG Suhyeon,KOR 1,578-21x(291-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,5,1175,SURUCHI Inder Singh,IND 1,1(292-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,5,1194,CHAUDHARY Saurabh,IND 1,1(286-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,6,1293,ROSTAMIYAN Haniyeh,IRI 1,2(288-5x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,6,1308,GOLKHANDAN Vahid,IRI 1,2(290-12x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,7,1794,LIU Heng-Yu,TPE 1,1(287-8x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,7,1803,HSIEH Hsiang-Chen,TPE 1,1(290-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,8,1870,NGUYEN Thuy Trang,VIE 2,2(285-5x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,8,1876,LAI Cong Minh,VIE 2,2(292-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,9,1469,MAKHMADOVA Bakhtigul,KGZ,576-22x(287-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,9,1476,TOKMOKOV Askat,KGZ,576-22x(289-13x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,10,1154,PALAK Palak,IND 2,575-20x(287-7x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,10,1228,MALRA Aditya,IND 2,575-20x(288-13x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,11,1297,YASI Samieh,IRI 2,575-19x(287-6x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,11,1305,FOROUGHI Javad,IRI 2,575-19x(288-13x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,12,1873,TRINH Thu Vinh,VIE 1,574-22x(285-13x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,12,1881,PHAM Quang Huy,VIE 1,574-22x(289-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,13,1840,SAIDKULOVA Nigina,UZB,574-19x(284-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,13,1858,SVECHNIKOV Vladimir,UZB,574-19x(290-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,14,1694,TALAT Kishmala,PAK 1,573-19x(285-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,14,1699,JOSEPH Gulfam,PAK 1,573-19x(288-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,15,1396,YUNUSMETOVA Irina,KAZ 1,573-15x(283-7x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,15,1441,RAKHIMZHAN Valeriy,KAZ 1,573-15x(290-8x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,16,1660,TUMURCHUDUR Bayartsetseg,MGL 1,573-15x(282-5x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,16,1664,ENKHTAIVAN Davaakhuu,MGL 1,573-15x(291-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,17,1381,POPELOVA Valeriya,KAZ 2,572-15x(283-5x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,17,1416,IMANKULOV Eldar,KAZ 2,572-15x(289-10x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,18,1636,NURUL Syasya Nadiah Binti Mohd,MAS 1,568-20x(281-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,18,,Arifin,MAS 1,568-20x()
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,18,1645,WONG Guanjie Johnathan,MAS 1,568-20x(287-11x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,19,1691,GUL Rasam,PAK 2,565-12x(283-3x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,19,1695,AHMED Shahzaib,PAK 2,565-12x(282-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,20,1318,AIZAWA Hikaru,JPN 1,564-17x(281-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,20,1326,IWASA Masaki,JPN 1,564-17x(283-8x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,21,1631,ADI AZHAR Dina Batrisyia Binti,MAS 2,561-14x(281-5x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,21,1644,WAN MUSTAZA Wan Muhamad Syafiq,MAS 2,561-14x(280-9x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,22,1657,TAIVANBAATAR Gantuul,MGL 2,561-14x(278-6x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,22,1669,SHIRGAL Buyanzaya,MGL 2,561-14x(283-8x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,23,1322,SASAKI Chizuru,JPN 2,560-12x(283-7x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,23,1327,NAKAYAMA Junnosuke,JPN 2,560-12x(277-5x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,24,1790,CHENG Yen-Ching,TPE 2,560-9x(277-3x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,24,1800,CHANG Lu,TPE 2,560-9x(283-6x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,25,1676,AL SAIDI Nawf,OMA,558-14x(273-7x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,25,1681,AL HINAI Salim,OMA,558-14x(285-7x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,26,1590,BAHMAN Asraa,KUW 1,536-9x(251-3x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,26,1604,ALNMSHAN Hamad,KUW 1,536-9x(285-6x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,27,1585,ALWETHAIQI Yasmeen,KUW 2,523-6x(264-4x)
2025 Asian Championship,10M Air Pistol Mixed Team,Qualification,27,1615,BUHAMAD Abdullah,KUW 2,523-6x(259-2x)
2025 Asian Championship,10M Air Rifle Mixed Team,Gold Medal Match,1,,VALARIVAN Elavenil,,17()
2025 Asian Championship,10M Air Rifle Mixed Team,Gold Medal Match,1,,BABUTA Arjun,,17()
2025 Asian Championship,10M Air Rifle Mixed Team,Gold Medal Match,2,,PENG Xinlu,,11()
2025 Asian Championship,10M Air Rifle Mixed Team,Gold Medal Match,2,,LU Dingke,,11()
2025 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 1,1,,KWON Eunji,,16()
2025 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 1,1,,PARK Hajun,,16()
2025 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 1,2,,BEZRUKOVA Yelizaveta,,10()
2025 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 1,2,,SHAKHTORIN Nikita,,10()
2025 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 2,1,,TAICHI Hinata,,16()
2025 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 2,1,,HANAKAWA Naoki,,16()
2025 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 2,2,,CHEHEL AMIRANI Shermineh,,10()
2025 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 2,2,,NEKOUNAM Amirmohammad,,10()
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,1,1182,VALARIVAN Elavenil,IND 2,634.0(316.3)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,1,1188,BABUTA Arjun,IND 2,634.0(317.7)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,2,1133,GHOSH Mehuli,IND 1,632.6(317.7)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,2,1239,PATIL Rudrankksh Balasaheb,IND 1,632.6(314.9)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,3,1041,PENG Xinlu,CHN 1,632.3(315.8)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,3,1061,LU Dingke,CHN 1,632.3(316.5)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,4,1039,LIU Yafei,CHN 2,631.8(316.0)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,4,1065,WANG Honghao,CHN 2,631.8(315.8)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,5,1500,KWON Eunji,KOR 1,1(313.9)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,5,1544,PARK Hajun,KOR 1,1(316.2)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,6,1288,CHEHEL AMIRANI Shermineh,IRI 1,2(313.1)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,6,1311,NEKOUNAM Amirmohammad,IRI 1,2(316.7)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,7,1356,BEZRUKOVA Yelizaveta,KAZ 2,1(315.8)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,7,1445,SHAKHTORIN Nikita,KAZ 2,1(313.7)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,8,1285,AMINI POZVEH Fatemeh,IRI 2,629.2(314.4)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,8,1306,GHAREBAGHI Hadi,IRI 2,629.2(314.8)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,9,1370,LE Alexandra,KAZ 1,628.8(316.7)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,9,1443,SATPAYEV Islam,KAZ 1,628.8(312.1)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,10,1323,TAICHI Hinata,JPN 2,2(314.0)
2025 Asian Championship,10M Air Rifle Mixed Team,Qualification,10,1325,HANAKAWA Naoki,JPN 2,2(314.2)
